precision,recall,f1,accuracy,best_threshold,thresholds,precisions,recalls
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.009830009192228317,0.3645320197044335,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.012341028079390526,0.3649815043156597,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.012678987346589565,0.3654320987654321,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.013389251194894314,0.3658838071693449,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.014062159694731236,0.36633663366336633,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.014287660829722881,0.3667905824039653,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01449691504240036,0.36724565756823824,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01463252492249012,0.36770186335403726,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.015000713057816029,0.3681592039800995,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.015108063817024231,0.3686176836861768,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.015273967757821083,0.3690773067331671,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01580519787967205,0.36953807740324596,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01610223948955536,0.37,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.016210155561566353,0.3704630788485607,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.016635185107588768,0.37092731829573933,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01669973134994507,0.3713927227101631,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.016754426062107086,0.37185929648241206,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01682440936565399,0.3723270440251572,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.0170589592307806,0.37279596977329976,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.017429905012249947,0.37326607818411095,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.017506875097751617,0.37373737373737376,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01772453263401985,0.37420986093552466,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.017994804307818413,0.37468354430379747,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.018035300076007843,0.37515842839036756,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.018071040511131287,0.3756345177664975,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.018338115885853767,0.3761118170266836,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.018716856837272644,0.37659033078880405,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.018725499510765076,0.37707006369426754,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01880320906639099,0.37755102040816324,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01885838992893696,0.3780332056194125,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.0189601369202137,0.37851662404092073,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.018986139446496964,0.37900128040973113,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.019191844388842583,0.37948717948717947,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01935810223221779,0.37997432605905007,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.019461633637547493,0.38046272493573263,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.0195696409791708,0.38095238095238093,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.019720325246453285,0.38144329896907214,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.019728494808077812,0.38193548387096776,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.019843164831399918,0.38242894056847543,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.01987842284142971,0.3829236739974127,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02007881924510002,0.38341968911917096,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02021869458258152,0.383916990920882,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02047385647892952,0.38441558441558443,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.020808283239603043,0.38491547464239273,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.021281275898218155,0.3854166666666667,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02129276655614376,0.3859191655801825,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.021305935457348824,0.38642297650130547,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.021748261526226997,0.3869281045751634,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02197674848139286,0.387434554973822,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02210559882223606,0.38794233289646135,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.022177323698997498,0.3884514435695538,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02238430269062519,0.38896189224704336,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.022607283666729927,0.3894736842105263,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.022677117958664894,0.38998682476943347,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.022771472111344337,0.39050131926121373,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02292112447321415,0.3910171730515192,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.023119006305933,0.3915343915343915,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.023160604760050774,0.3920529801324503,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.023681150749325752,0.3925729442970822,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02385534904897213,0.3930942895086321,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.0240215715020895,0.39361702127659576,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.024297283962368965,0.3941411451398136,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.024344932287931442,0.39466666666666667,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02473480999469757,0.3951935914552737,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.024759238585829735,0.39572192513368987,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.024899203330278397,0.3962516733601071,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.025088265538215637,0.3967828418230563,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.025245118886232376,0.39731543624161075,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02533874846994877,0.3978494623655914,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02536819316446781,0.3983849259757739,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02540929615497589,0.39892183288409705,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02586512453854084,0.39946018893387314,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.025976339355111122,0.4,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.026127848774194717,0.40054127198917455,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02617143653333187,0.4010840108401084,1.0
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.026260079815983772,0.40027137042062416,0.9966216216216216
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.026500163599848747,0.4008152173913043,0.9966216216216216
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.026628803461790085,0.4013605442176871,0.9966216216216216
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.026654478162527084,0.40054495912806537,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.026744626462459564,0.40109140518417463,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02688891440629959,0.4016393442622951,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02731567993760109,0.4021887824897401,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.027673931792378426,0.40273972602739727,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.027763471007347107,0.40329218106995884,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.027782829478383064,0.40384615384615385,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.027828678488731384,0.40440165061898214,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.027907079085707664,0.4049586776859504,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.028003159910440445,0.40551724137931033,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.028058046475052834,0.40607734806629836,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.028190428391098976,0.4066390041493776,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02840382605791092,0.407202216066482,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.028464408591389656,0.4077669902912621,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02865540236234665,0.4083333333333333,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.028686197474598885,0.4089012517385257,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02907360903918743,0.40947075208913647,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.02979801408946514,0.4100418410041841,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.030019618570804596,0.4106145251396648,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.030517395585775375,0.4111888111888112,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.030766775831580162,0.4117647058823529,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.030797643586993217,0.4123422159887798,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.030922159552574158,0.41292134831460675,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.031225822865962982,0.41350210970464135,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03139404207468033,0.4140845070422535,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03143986314535141,0.4146685472496474,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03166106343269348,0.4152542372881356,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03175746276974678,0.4158415841584158,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03179984539747238,0.4164305949008499,0.9932432432432432
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03210814669728279,0.4156028368794326,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03282894566655159,0.4161931818181818,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03293127939105034,0.4167852062588905,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03313029929995537,0.41737891737891736,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03364076837897301,0.41797432239657634,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.033819861710071564,0.4185714285714286,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.0339236743748188,0.41917024320457796,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03394366800785065,0.4197707736389685,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.034148480743169785,0.42037302725968434,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03425415977835655,0.4209770114942529,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03426564484834671,0.42158273381294964,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03472013399004936,0.42219020172910665,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.034867964684963226,0.4227994227994228,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03589791804552078,0.4234104046242775,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03589799255132675,0.4240231548480463,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.03609520569443703,0.4246376811594203,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.036322664469480515,0.42525399129172714,0.9898648648648649
0.5560253699788583,0.8885135135135135,0.6840052015604682,0.7007389162561576,0.6300757527351379,0.036359068006277084,0.4258720930232558,0.9898648648648649
